text,Label
"RT @SergeZaka: [Thread] L'épisode de froid se termine : aucune coupure d'électricité, aucune caractéristique d'une vague de froid, aucun re…",None
RT @Shiinn__: C’est EXACTEMENT le même problème qui est décrit dans cette vidéo où les gens défendent le lolicon avec le même argument (sel…,None
"RT @simidjay: - Tyrone pk a chaque foi ke jvien chez toi ton daron est jamai la 
- G dit IL EST O MAGASIN FILS DE PUTE https://t.co/WQ4p65Y…",Hate_Speech
"RT @SinedWarrior: Gros scandale en Europe : le chef de la Diplomatie européenne avoue que les stocks d’armes européens sont vides

https://…",None
"RT @Sista_Kad: Ptdr ma copine a bruges qui voit une meuf et qui dit ""ah c'est cool elle danse avec nous elle est ds le rythme"". Ben non con…",Bullying
RT @Sm0ks92: Parlons français ce type est le plus gros relou qu’on ai vu lache nous cousin,None
RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,None
RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,None
RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,None
RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,None
RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,None
"RT @socarre: Elon Musk a vendu pour 3,5Mds$ d'actions Tesla sur 3 jours cette semaine. Au total, il aura vendu pour 39Mds$ d'actions Tesla…",None
"RT @socarre: Elon Musk a vendu pour 3,5Mds$ d'actions Tesla sur 3 jours cette semaine. Au total, il aura vendu pour 39Mds$ d'actions Tesla…",None
RT @Some_Writer_Cat: Parce que la basiquement une meuf dit qu'elle a honte de sa barbe et les réponses c'est qu'elle devrait tenter le lase…,Sexism
RT @Soumaho11600568: @Gauthier_Pasq @diploAfrique @F_Traor @SylvainItte @JusteAKah @andresilverkona @AshleyLelaMAIGA @FONIKEMENGUE Le plus…,Remove
"RT @soundtrue2: 🚨Au Qatar, Eva Kaili aurait suivi les ordres de la présidente du Parlement européen, selon son avocat🚨

⚠️oups ursula van d…",None
"RT @SpiderHalouf30: 🎙️ Seriez-vous prêt à accueillir un migrant chez vous ?

🤪 Oui bien sûr.

🎙️ Voici un migrant.

🤪 Ah non vnsxcwmnsrsvxw…",Racism
RT @Springfield_945: Y’a un mec hier matin il est tombé à cause de la neige quand il s’est relevé il a ramassé son gros sac et il a courru…,None
RT @Springfield_945: Y’a un mec hier matin il est tombé à cause de la neige quand il s’est relevé il a ramassé son gros sac et il a courru…,None
RT @ssnkhhh: Tu sais pas parler dariga et tu parle avec moi c’est un gros non,None
RT @Stacytrouille_: Nft en pp + à payé pour la certif mesdames messieurs il est la le plus gros loser de la plateforme félicitations à lui,None
RT @Stacytrouille_: Nft en pp + à payé pour la certif mesdames messieurs il est la le plus gros loser de la plateforme félicitations à lui,None
RT @Stacytrouille_: Nft en pp + à payé pour la certif mesdames messieurs il est la le plus gros loser de la plateforme félicitations à lui,None
RT @starmaxblue: @VolodimirZelen1 on est deja en france mec on pretend pas y rentrer on est né ici on vit ici... en gros nos politiciens ne…,None
RT @StrorviV3: @ActuFoot_ @lequipe Toujours l’équipe pour faire sortir des polémiques avant des gros matchs,None
RT @StrorviV3: @ActuFoot_ @lequipe Toujours l’équipe pour faire sortir des polémiques avant des gros matchs,None
RT @SuperMarioSexe: besoin qu une femme mappelle par de petit nom geenre fils de pute,Hate_Speech
"RT @SussexLovely: @brunogarcez @adamsolomons5 @LBC Le super ami de votre reine maîtresse,la cochonne tampax raciste Camelot.pourquoi sommes…",Sexism
"RT @SussexLovely: @brunogarcez @adamsolomons5 @LBC Le super ami de votre reine maîtresse,la cochonne tampax raciste Camelot.pourquoi sommes…",Sexism
"RT @SussexLovely: Oui oui du harcèlement sexiste et aucun respect pour ""la femme"", des propos inadmissibles en voulant la voir se faire lyn…",None
"RT @syaasira: 12€ le gros paquet de gants, 14,50€ le gros paquet de bonnets, 9€ le gros paquet de chaussettes

Il n’y a pas de petit don, 1…",None
RT @syylllia: Gros MINUIT ??? on va connaître les champions du monde avant miss France à ce rythme,None
RT @syylllia: Gros MINUIT ??? on va connaître les champions du monde avant miss France à ce rythme,None
RT @syylllia: Gros MINUIT ??? on va connaître les champions du monde avant miss France à ce rythme,None
RT @syylllia: Gros MINUIT ??? on va connaître les champions du monde avant miss France à ce rythme,None
"RT @Taisho_O2: La pote qui ment, le garde du corps au Qatar pour la coupe du monde, la calvitie de Tory, le gros cul de Megan..le divertiss…",Hate_Speech
"RT @Taleboules: Des législateurs Américains demandent à Activision, EA, Epic, Microsoft, Riot, Sony, Valve et d'autres, des informations su…",None
"RT @Taleboules: Des législateurs Américains demandent à Activision, EA, Epic, Microsoft, Riot, Sony, Valve et d'autres, des informations su…",None
RT @tanguiin: Faut être un sacré fils de pute pour avoir porté le maillot de l’EDF et dire une chose pareille,Hate_Speech
RT @TatianaDeVoe: Et James Bond c’est un renoi aussi ??? Mais qu’est-ce qui se passe ???,Racism
RT @TDymams: @LongLiveAissa fait une photo avec tapis de prière dans la main tout de suite pour voir ci tes vraiment un renoi,Racism
RT @TDymams: @LongLiveAissa fait une photo avec tapis de prière dans la main tout de suite pour voir ci tes vraiment un renoi,Racism
"RT @TenimbaP: @Lb__211 @IL_Makeup Il est complètement débile en big 2023 d'avoir ce genre de discours, vous voyez pas le nombre de femmes r…",Hate_Speech
RT @tenshimakka: @22feno @LaDremarrerie @LaWhiteangance Il va se manger 4-0 gros retour a la réalité la vie c'est pas un mangas,None
RT @TheAouicha: Vraiment mon rêve de démonter la gueule de Papacito ce fils de pute traître à sa race qui ouvre da gueule en parlant de rac…,Hate_Speech
"RT @ThisIsDamso: Mettez du respect sur le blase de Damso.
En toute honnêteté, son équipe et lui sont les seuls dans l’industrie à faire ce…",None
"RT @ThisIsDamso: Mettez du respect sur le blase de Damso.
En toute honnêteté, son équipe et lui sont les seuls dans l’industrie à faire ce…",None
"RT @ThisIsDamso: Mettez du respect sur le blase de Damso.
En toute honnêteté, son équipe et lui sont les seuls dans l’industrie à faire ce…",None
"RT @ThisIsDamso: Mettez du respect sur le blase de Damso.
En toute honnêteté, son équipe et lui sont les seuls dans l’industrie à faire ce…",None
"RT @ThisIsDamso: Mettez du respect sur le blase de Damso.
En toute honnêteté, son équipe et lui sont les seuls dans l’industrie à faire ce…",None
"RT @ThisIsDamso: Mettez du respect sur le blase de Damso.
En toute honnêteté, son équipe et lui sont les seuls dans l’industrie à faire ce…",None
"RT @ThisIsDamso: Mettez du respect sur le blase de Damso.
En toute honnêteté, son équipe et lui sont les seuls dans l’industrie à faire ce…",None
"RT @ThisIsDamso: Mettez du respect sur le blase de Damso.
En toute honnêteté, son équipe et lui sont les seuls dans l’industrie à faire ce…",None
RT @Thomas22054: @BettingSb @RebicBet Tu as résumé ça de la meilleure manière possible @BettingSb vraiment l’idéal sur les marchés ATP 🎾…,None
RT @thomass_956: souhaiter de voir un joueur soulever le plus prestigieux trophée plutôt que sont pays faut vraiment être un debile,Bullying
"RT @TrashTalk_fr: Ja Morant, victime de l’expulsion la plus débile de l’année en NBA : parler à un fan, c’est désormais condamné https://t.…",None
"RT @TrashTalk_fr: Ja Morant, victime de l’expulsion la plus débile de l’année en NBA : parler à un fan, c’est désormais condamné https://t.…",None
"RT @Tristzzer: 2 bémols sur le concert de Damso : les blancs sont tellement à l’aise avec le n-word c’est maladif, ça chantait des gros : «…",Racism
"RT @Tristzzer: 2 bémols sur le concert de Damso : les blancs sont tellement à l’aise avec le n-word c’est maladif, ça chantait des gros : «…",Racism
"RT @Tristzzer: 2 bémols sur le concert de Damso : les blancs sont tellement à l’aise avec le n-word c’est maladif, ça chantait des gros : «…",Racism
"RT @Tristzzer: 2 bémols sur le concert de Damso : les blancs sont tellement à l’aise avec le n-word c’est maladif, ça chantait des gros : «…",Racism
RT @Trucdeouf12: @mamacitadeMede1 Echappé de justesse cette nuit à l’attaque d’un commando de 12 fachos d’ultra droite en embuscade dans mo…,None
RT @Trucdeouf12: @mamacitadeMede1 Echappé de justesse cette nuit à l’attaque d’un commando de 12 fachos d’ultra droite en embuscade dans mo…,None
RT @Trucdeouf12: @mamacitadeMede1 Echappé de justesse cette nuit à l’attaque d’un commando de 12 fachos d’ultra droite en embuscade dans mo…,None
RT @Trucdeouf12: @mamacitadeMede1 Echappé de justesse cette nuit à l’attaque d’un commando de 12 fachos d’ultra droite en embuscade dans mo…,None
RT @TSwieder: @sandrousseau Dire ultra-conne au lieu d'extrême-conne participe à la banalisation de la bêtise.,Bullying
"RT @tuezlesfaiblito: nouveau compte, de retour après un ban complètement debile https://t.co/vzg4AP9fUV",None
"RT @TuttiPorLaMama: En train de faires pipi avé mon gros zizi ptdrrrrrr😆😆😎😎💪
Jess 🤠",Sexism
"RT @ucl37: Depuis sa création, l'#UnionCommunisteLibertaire s'est doté d'une commission #librisme. Nous luttons pour une informatique émanc…",None
"RT @ulmoo95: « Met toi avec un renoi », on est des objets ? https://t.co/nS6g38nDbt",Racism
"RT @ulmoo95: « Met toi avec un renoi », on est des objets ? https://t.co/nS6g38nDbt",Racism
RT @UnAigri: C'est une dinguerie d'être à la fois malhonnête et débile comme ça mdrrrrrrrr https://t.co/tREeX1w5hw,Bullying
RT @une242deretour: Et regardez ses tweets ignobles sur les renois. C'est juste un raciste avec un compte Fake qui est renoi à mi temps. Se…,None
RT @une242deretour: Et regardez ses tweets ignobles sur les renois. C'est juste un raciste avec un compte Fake qui est renoi à mi temps. Se…,None
RT @une242deretour: Et regardez ses tweets ignobles sur les renois. C'est juste un raciste avec un compte Fake qui est renoi à mi temps. Se…,Racism
"RT @Valdakar5: Gros bisous au BB Chéri..❤
C'est celui qui habite..pardon C'est Moi qui habite chez lui..C'est celui qui mange et dort..et q…",None
"RT @Vanneur: Yassine Bounou = meilleur gardien. Il a réussi une parade exceptionnelle même après le match, lorsque l'arbitre a mis sa main…",None
"RT @Vanneur: Yassine Bounou = meilleur gardien. Il a réussi une parade exceptionnelle même après le match, lorsque l'arbitre a mis sa main…",None
"RT @Vanneur: Yassine Bounou = meilleur gardien. Il a réussi une parade exceptionnelle même après le match, lorsque l'arbitre a mis sa main…",None
"RT @Vanneur: Yassine Bounou = meilleur gardien. Il a réussi une parade exceptionnelle même après le match, lorsque l'arbitre a mis sa main…",None
RT @VerdeProximo: Multiculturalisme l'être humain est migrant par nature.,None
RT @VeriteCourses: #FLOPDUJOUR 18/12- Q+ EPSOM D'HERFRAIE dont l'entraîneur a fait l'actu à Maure-de-Bretagne en refusant un contrôle sangu…,None
"RT @VGS75Officiel: @PaulaVD2201 IDEM 🤦
Quand tu vois la com de l'autre débile qui fait de la récupération nauséabonde 🤮🤮🤮🤮🤮
Le #Bankster 😡🤬🤮",Hate_Speech
RT @VictoG78: Ptdrrr les gens qui commentent la vie des influenceuses vous êtes les plus gros déchets d'entre nous,Hate_Speech
"RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants  à #Nantes regardez la vidéo prise cet hive…",None
"RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants  à #Nantes regardez la vidéo prise cet hive…",None
"RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants  à #Nantes regardez la vidéo prise cet hive…",None
"RT @VillaeysJean: hallucinant!Ce médiocre est grandiose,si il n’était surtout,et avant tout,corrompu:Il le porte sur sa bobine!Décidément,l…",None
RT @WakeUp24495: Ptdrrrr c’est des noirs sous Perruque de septembre à septembre et défrisés qui taille un renoi qui assume une coupe que ce…,Racism
RT @WakeUp24495: Ptdrrrr c’est des noirs sous Perruque de septembre à septembre et défrisés qui taille un renoi qui assume une coupe que ce…,Racism
RT @WakeUp24495: Ptdrrrr c’est des noirs sous Perruque de septembre à septembre et défrisés qui taille un renoi qui assume une coupe que ce…,Racism
RT @walidNRVsmr: Y’avait AUCUN mec avec un peu de COUILLE pour agir et niquer l’autre pute ????????????? AUCUN ????,Sexism
"RT @WarriorNunFR: @kaorusamax On a atteint 70k mais effectivement, toute solution est bonne à prendre. Si on arrive à la faire partager pas…",None
RT @WarriorNunFR: Nous avons atteint les 70 000 signatures 🔥 Il faut continuer de partager la pétition (peut être demander à des gros compt…,None
RT @WarriorNunFR: Nous avons atteint les 70 000 signatures 🔥 Il faut continuer de partager la pétition (peut être demander à des gros compt…,None
RT @whothehelleami: @la_floic @shelovespakito @Tristzzer Bientôt ça va rapprocher à des renoi de s’en indigner ptdrrrr garde la pêche Loïc,Racism
RT @wretzky27: @skeemor @MilanPrados1 D’accord et pour l’huile d’olive on fait comment gros malin,None
"RT @XavierMauduit: L’ex-roi d’#Espagne Juan Carlos est accusé de harcèlement par une ancienne maîtresse. Selon la justice britannique, il b…",None
"RT @xseum: Toujours le royaume de la bonne humeur ce réseau

Kalmes est un chef machiniste, et c’est plutôt rigolo qu’un technicien de ciné…",None
"RT @xXGorkXx: J'aimerais tellement connaître l'humain ou l'humaine qui a fait ça pour les chats qui vivent dehors, juste pour lui faire un…",None
"RT @xXGorkXx: J'aimerais tellement connaître l'humain ou l'humaine qui a fait ça pour les chats qui vivent dehors, juste pour lui faire un…",None
"RT @xXGorkXx: J'aimerais tellement connaître l'humain ou l'humaine qui a fait ça pour les chats qui vivent dehors, juste pour lui faire un…",None
